Timestamp,ECG,GSR,Gas,Pulse_IR,Temp_Max,Label
117865,0,35464,158,75259,35.00,-9.04,-3.34
117887,0,36232,151,75265,35.00,-9.15,-3.27
117909,3803,36232,209,75410,35.00,-8.83,-3.16
117931,1459,35464,137,75645,35.00,-8.93,-3.44
117953,1961,36232,153,75948,35.00,-8.71,-3.34
117995,1116,35464,133,76734,35.00,-8.65,-3.39
118742,367,35464,134,76799,36.33,-8.75,-3.50
118777,3705,37448,209,75792,35.00,-8.68,-3.62
118799,822,37448,168,75514,35.00,-8.95,-3.59
118821,0,37448,187,75302,35.00,-8.69,-3.59
118843,1257,37448,201,75225,35.00,-8.68,-3.51
118865,363,37448,157,75232,35.00,-8.74,-3.36
118887,0,37448,147,75303,35.00,-8.94,-3.48
118909,0,37448,141,75380,35.00,-8.52,-3.26
118931,1415,37448,168,75252,35.00,-9.00,-3.48
118953,813,37448,143,74970,35.00,-8.84,-3.50
118975,0,37448,148,74583,35.00,-8.81,-3.58
118997,0,37448,167,74195,35.00,-8.78,-3.48
119038,0,38216,173,73679,35.00,-8.84,-3.55
119060,0,37448,169,73740,35.00,-8.85,-3.50
119082,0,38216,167,73888,35.00,-8.87,-3.52
119104,0,38216,157,74098,35.00,-8.84,-3.38
119126,0,38216,141,74376,35.00,-8.85,-3.44
119148,0,38216,134,74708,35.00,-9.08,-3.32
119170,0,38216,125,75086,35.00,-9.05,-3.28
119192,2447,38216,169,75500,35.00,-8.98,-3.29
119214,1039,38216,139,75905,35.00,-9.01,-3.29
119236,0,38216,155,76249,35.00,-8.85,-3.37
119278,2598,38216,211,76830,35.00,-8.82,-3.70
119300,2235,38216,171,76957,35.00,-8.81,-3.71
119322,1554,38216,165,77068,35.00,-8.79,-3.71
119344,1816,38216,157,77176,35.00,-9.00,-3.59
119366,587,38216,133,77297,35.00,-8.83,-3.45
119388,885,38216,141,77419,35.00,-8.98,-3.34
119410,1207,38216,135,77564,35.00,-9.09,-3.24
119432,2729,38728,169,77687,35.00,-9.15,-3.23
119454,4095,38728,186,77743,35.00,-9.21,-3.22
119476,2451,38728,180,77828,35.00,-9.05,-3.29
119498,3273,38728,208,77909,35.00,-8.93,-3.25
119539,4095,38728,229,78039,35.00,-8.83,-3.40
119561,4095,38728,214,78064,35.00,-8.83,-3.57
119583,4095,38728,211,78132,35.00,-8.79,-3.59
119605,4087,38728,198,78216,35.00,-8.88,-3.49
119627,1901,38728,151,78227,35.00,-9.21,-3.36
119649,4086,38728,207,78104,35.00,-9.39,-3.43
119671,4095,38728,206,77812,35.00,-9.30,-3.39
119693,4095,38728,219,77413,35.00,-9.16,-3.34
119715,4095,38728,221,76966,35.00,-8.94,-3.32
119737,4095,38728,241,76587,35.00,-8.92,-3.38
119780,2899,38728,229,75841,35.00,-9.01,-3.49
119802,2747,38728,211,75744,35.00,-8.94,-3.56
119824,2295,38728,191,75708,35.00,-8.69,-3.51
119846,4095,38728,187,75709,35.00,-8.79,-3.52
119868,2373,38728,155,75771,35.00,-8.89,-3.49
119890,2395,38728,148,75867,35.00,-8.87,-3.49
119912,1837,38728,166,76004,35.00,-9.07,-3.49
119934,633,38728,155,76173,35.00,-9.05,-3.39
119956,2133,39112,192,76329,35.00,-8.99,-3.45
119978,1545,39112,186,76433,35.00,-8.80,-3.46
120020,1465,39112,197,76654,35.00,-8.84,-3.51
120042,1875,39112,183,76755,35.00,-8.89,-3.52
120064,219,39112,153,76886,35.00,-8.85,-3.48
120086,300,39112,141,77062,35.00,-8.95,-3.54
120108,893,39112,149,77240,35.00,-8.84,-3.61
120130,409,39112,133,77448,35.00,-8.64,-3.75
120152,0,39112,136,77768,35.00,-8.80,-3.76
120174,0,38728,159,78187,35.00,-9.10,-3.59
120196,0,38728,163,78606,35.00,-9.30,-3.57
120218,0,39112,171,79040,35.00,-9.09,-3.61
120240,0,39112,172,79565,35.00,-8.68,-3.57
120281,0,39112,155,81558,35.00,-8.76,-3.40
120303,0,39624,125,82172,35.00,-8.81,-3.53
120325,0,39624,120,82747,35.00,-8.71,-3.42
120347,0,39624,133,83207,35.00,-8.98,-3.40
120369,0,39624,141,83455,35.00,-9.06,-3.33
120391,0,40392,139,83514,35.00,-9.09,-3.33
120413,2710,40392,197,83340,35.00,-9.23,-2.98
120435,4095,40392,205,82884,35.00,-9.13,-2.93
120457,4095,40392,214,82393,35.00,-9.12,-2.65
120479,4095,40392,215,82028,35.00,-9.08,-2.85
120522,4095,40904,205,81451,35.00,-9.01,-3.04
120544,4095,40904,181,81317,35.00,-9.02,-3.18
120566,4095,40904,179,81132,35.00,-9.18,-3.28
120588,4095,40904,169,80942,35.00,-9.08,-3.32
120610,4095,40904,172,80762,35.00,-9.16,-3.49
120632,4095,40904,179,80612,35.00,-9.09,-3.35
120654,1319,40392,157,80547,35.00,-9.17,-3.25
120676,0,40392,171,80595,35.00,-9.11,-3.31
120698,0,39624,187,80689,35.00,-8.99,-3.30
120720,2237,39624,233,80841,35.00,-8.98,-3.23
120762,2163,40392,197,81243,35.00,-9.00,-3.28
120784,1405,40392,189,81364,35.00,-9.02,-3.18
120806,4095,40392,212,81459,35.00,-8.94,-3.17
120828,4095,40392,189,81492,35.00,-8.72,-2.99
120850,3673,40904,199,81515,35.00,-9.27,-3.19
120872,603,40904,149,81523,35.00,-9.13,-3.31
120894,2828,40392,231,81497,35.00,-8.84,-3.24
120916,4091,40392,233,81414,35.00,-8.79,-3.31
120938,4095,40392,227,81240,35.00,-8.93,-3.41
120960,3854,40392,171,80942,35.00,-9.08,-3.45
120982,0,40392,155,80621,35.00,-9.13,-3.56
121023,0,40392,165,79934,35.00,-8.77,-3.48
121045,0,40392,147,79825,35.00,-8.82,-3.44
121067,36,40392,147,79797,35.00,-8.71,-3.29
121089,425,40392,137,79811,35.00,-8.55,-3.24
121111,0,40392,141,79903,35.00,-8.79,-3.32
121133,4008,40904,227,80041,35.00,-9.09,-3.40
121155,4095,40904,218,80126,35.00,-9.13,-3.43
121177,0,40904,149,80069,35.00,-8.98,-3.52
121199,0,40904,170,79898,35.00,-9.03,-3.59
121221,0,40904,167,79660,35.00,-8.95,-3.49
121263,3087,40904,227,78941,35.00,-8.80,-3.45
121285,0,40904,109,78834,35.00,-8.66,-3.42
121307,0,40904,121,78765,35.00,-8.58,-3.40
121329,0,40904,125,78747,35.00,-8.64,-3.53
121351,0,40904,137,78753,35.00,-8.69,-3.59
121373,0,40904,151,78768,35.00,-8.72,-3.64
121395,0,40904,159,78717,35.00,-8.67,-3.64
121417,0,40904,157,78599,35.00,-8.95,-3.54
121439,0,41000,147,78442,35.00,-9.02,-3.35
121461,0,40904,137,78334,35.00,-9.06,-3.22
121483,861,41000,139,78292,35.00,-9.10,-3.27
121524,2160,41000,149,78592,35.00,-8.97,-3.31
121546,4063,41000,168,78768,35.00,-8.91,-3.36
121568,2668,41000,148,78866,35.00,-8.91,-3.45
121590,3943,41000,181,78886,35.00,-9.03,-3.49
121612,4040,41000,199,78845,35.00,-8.95,-3.54
121634,3909,41000,206,78759,35.00,-9.05,-3.51
121656,2810,41000,207,78702,35.00,-8.98,-3.55
121678,3094,41000,204,78717,35.00,-8.98,-3.49
121700,2805,41000,197,78795,35.00,-8.95,-3.38
121722,3701,41000,203,78940,35.00,-9.04,-3.40
121765,4046,41000,201,79453,35.00,-9.08,-3.46
121787,4045,41000,196,79606,35.00,-9.06,-3.43
121809,3927,41000,191,79696,35.00,-8.97,-3.47
121831,2825,41000,179,79695,35.00,-8.78,-3.46
121853,4053,41000,219,79652,35.00,-9.03,-3.40
121875,4055,41000,227,79588,35.00,-8.90,-3.58
121897,3759,41000,221,79472,35.00,-8.93,-3.54
121919,3683,41000,213,79239,35.00,-8.94,-3.56
121941,2935,41000,188,78947,35.00,-9.01,-3.55
121963,3401,41000,191,78598,35.00,-8.97,-3.67
122555,2591,41000,169,77756,36.71,-8.91,-3.54
122587,4085,41512,211,80515,35.00,-8.95,-3.53
122609,4072,41512,189,80401,35.00,-8.95,-3.53
122631,1075,41512,143,80245,35.00,-8.93,-3.44
122653,0,41512,178,79978,35.00,-9.06,-3.49
122675,0,41512,183,79607,35.00,-8.97,-3.44
122697,267,41512,185,79221,35.00,-8.93,-3.48
122719,0,41512,159,78866,35.00,-9.01,-3.44
122741,172,41512,153,78591,35.00,-9.11,-3.50
122763,3958,41512,218,78394,35.00,-9.04,-3.41
122785,1799,41512,143,78226,35.00,-8.90,-3.47
122827,0,41512,149,77876,35.00,-8.81,-3.52
122849,2221,41512,201,77797,35.00,-8.89,-3.45
122871,1021,41512,183,77782,35.00,-8.77,-3.43
122893,3411,41512,230,77857,35.00,-8.78,-3.44
122915,3762,42280,227,77962,35.00,-8.90,-3.60
122937,767,41512,180,78102,35.00,-8.93,-3.49
122959,2053,42280,187,78203,35.00,-9.02,-3.37
122981,2339,42280,181,78287,35.00,-8.88,-3.44
123572,3155,42280,185,78321,36.47,-8.90,-3.52
123609,4073,42792,209,77144,35.00,-8.90,-3.63
123631,2684,42792,183,77052,35.00,-8.91,-3.65
123653,2584,42792,185,76993,35.00,-8.87,-3.62
123675,1245,42792,173,76983,35.00,-8.88,-3.60
123697,3188,42792,201,77019,35.00,-8.85,-3.53
123719,1056,42792,141,77100,35.00,-8.95,-3.52
123741,3773,43176,206,77212,35.00,-9.04,-3.52
123763,2719,42792,159,77315,35.00,-8.95,-3.50
123785,1145,43176,152,77391,35.00,-9.03,-3.59
123807,3410,43176,211,77439,35.00,-9.02,-3.57
123829,2907,43176,213,77487,35.00,-8.98,-3.60
123870,3002,43176,229,77556,35.00,-8.97,-3.45
123892,2995,43176,233,77559,35.00,-9.01,-3.53
123914,3382,43176,234,77547,35.00,-9.02,-3.41
123936,4068,43176,236,77524,35.00,-8.99,-3.39
123958,631,43176,159,77492,35.00,-8.82,-3.33
123980,2207,43176,203,77508,35.00,-8.88,-3.44
124342,4087,43176,201,77522,36.59,-8.78,-3.45
124371,0,43688,125,76000,35.00,-8.67,-3.45
124393,0,43688,170,75896,35.00,-8.69,-3.51
124415,0,43688,157,75803,35.00,-8.77,-3.50
124437,0,43176,145,75728,35.00,-8.82,-3.53
124459,0,43176,125,75667,35.00,-8.86,-3.51
124481,0,43176,123,75690,35.00,-8.92,-3.53
124503,518,43176,135,75775,35.00,-9.18,-3.39
124525,2043,43688,159,75892,35.00,-9.13,-3.35
124547,2589,43688,169,76021,35.00,-9.17,-3.36
124569,4055,43176,214,76097,35.00,-9.00,-3.28
124591,4079,43688,211,76124,35.00,-8.98,-3.31
124632,2591,43688,187,76044,35.00,-9.01,-3.39
124654,3949,43688,207,76020,35.00,-8.92,-3.43
124676,1783,43688,166,76052,35.00,-9.01,-3.45
124698,2232,43688,165,76143,35.00,-8.94,-3.39
124720,2555,43688,169,76296,35.00,-8.90,-3.42
124742,2166,43688,153,76442,35.00,-8.91,-3.52
124764,2183,43688,165,76610,35.00,-9.01,-3.41
124786,2449,43688,172,76786,35.00,-8.99,-3.48
124808,1911,43688,181,76943,35.00,-9.01,-3.42
124830,2123,43688,203,77068,35.00,-9.05,-3.45
124872,2397,43688,213,77245,35.00,-8.97,-3.40
124894,2647,43688,205,77314,35.00,-9.09,-3.42
124916,2182,43688,191,77386,35.00,-9.02,-3.44
124938,2316,43688,185,77448,35.00,-8.79,-3.33
124960,2071,43688,165,77520,35.00,-8.92,-3.39
124982,435,43688,149,77614,35.00,-9.06,-3.38
125352,1900,43688,199,77649,36.52,-9.10,-3.37
125394,2095,44456,197,80434,35.00,-8.88,-3.51
125416,213,44968,143,82518,35.00,-8.80,-3.50
125438,0,45160,142,84929,35.00,-8.80,-3.49
125460,0,45672,133,87070,35.00,-8.81,-3.51
125482,0,46440,133,89077,35.00,-8.91,-3.48
125504,0,46440,149,91106,35.00,-8.89,-3.44
125526,0,46952,154,92903,35.00,-8.91,-3.38
125548,493,46952,170,94348,35.00,-8.91,-3.44
125570,1559,47336,191,95697,35.00,-8.94,-3.45
125592,2185,47336,187,96962,35.00,-9.06,-3.33
125634,2726,47336,183,99557,35.00,-8.92,-3.45
125656,3559,46952,173,100059,35.00,-9.04,-3.45
125678,4078,46952,173,100358,35.00,-9.01,-3.46
125700,4087,46952,172,100654,35.00,-8.85,-3.50
125722,926,47336,111,100860,35.00,-8.80,-3.48
125744,3110,46952,186,101124,35.00,-8.93,-3.44
125766,2473,47336,170,101456,35.00,-8.98,-3.38
125788,1703,47336,182,101734,35.00,-8.95,-3.33
125810,3637,46952,215,101890,35.00,-9.01,-3.43
125832,1439,46952,168,101833,35.00,-8.96,-3.46
125854,2921,46952,198,101732,35.00,-9.07,-3.48
125895,1420,47848,163,101778,35.00,-9.12,-3.46
125917,3053,49176,197,101658,35.00,-9.02,-3.45
125939,2595,49176,175,101441,35.00,-9.00,-3.48
125961,3533,49176,191,100992,35.00,-8.91,-3.44
125983,1107,49176,155,100258,35.00,-8.92,-3.47
126369,4059,49176,235,99354,36.64,-8.88,-3.41
126397,1765,47848,188,96861,35.00,-8.81,-3.51
126419,0,47848,122,96739,35.00,-8.81,-3.55
126441,485,48616,149,96609,35.00,-8.94,-3.54
126463,339,48616,146,96498,35.00,-8.86,-3.57
126485,0,48616,157,96373,35.00,-8.64,-3.50
126507,0,48616,165,96284,35.00,-8.63,-3.50
126529,0,48616,165,96228,35.00,-8.93,-3.56
126551,2297,48616,200,96183,35.00,-8.99,-3.57
126573,766,48616,152,96068,35.00,-8.95,-3.53
126595,0,48616,137,95816,35.00,-8.95,-3.47
126637,1003,48616,157,95008,35.00,-8.90,-3.41
126659,2297,48616,142,94777,35.00,-9.00,-3.47
126681,3437,48616,175,94545,35.00,-9.03,-3.40
126703,3098,48616,169,94295,35.00,-9.01,-3.40
126725,3957,48616,207,94045,35.00,-8.99,-3.47
126747,4077,48616,217,93813,35.00,-8.98,-3.48
126769,4043,48616,217,93627,35.00,-8.97,-3.50
126791,2619,48616,189,93484,35.00,-8.89,-3.48
126813,3357,48616,189,93403,35.00,-8.82,-3.47
126835,2777,48616,171,93392,35.00,-8.90,-3.50
126878,2279,48616,155,93428,35.00,-8.98,-3.56
126900,2878,48616,169,93444,35.00,-9.05,-3.48
126922,4059,48616,201,93458,35.00,-9.00,-3.42
126944,3899,48616,211,93467,35.00,-9.05,-3.45
126966,1479,48616,186,93479,35.00,-9.01,-3.42
126988,1434,48616,215,93484,35.00,-8.94,-3.45
127386,4071,48616,238,93517,36.27,-8.91,-3.44
127419,0,47848,184,93227,35.00,-8.84,-3.45
127441,25,47848,150,92966,35.00,-8.90,-3.48
127463,2023,47848,201,92734,35.00,-8.93,-3.52
127485,767,48616,176,92500,35.00,-8.94,-3.50
127507,0,47848,173,92247,35.00,-8.85,-3.49
127529,0,48616,169,92015,35.00,-8.91,-3.58
127551,0,48616,165,91813,35.00,-8.71,-3.62
127573,0,48616,149,91653,35.00,-8.76,-3.50
127595,0,48616,135,91575,35.00,-8.70,-3.49
127617,0,49128,125,91569,35.00,-8.61,-3.57
127660,0,49128,120,91843,35.00,-8.88,-3.60
127682,0,49128,137,91936,35.00,-9.10,-3.51
127704,0,49128,154,92002,35.00,-9.01,-3.47
127726,2147,49128,200,92021,35.00,-9.07,-3.45
127748,3531,49128,198,92031,35.00,-9.12,-3.39
127770,3404,49176,184,92008,35.00,-8.95,-3.38
127792,4095,49176,185,91959,35.00,-8.92,-3.28
127814,4095,49176,173,91878,35.00,-9.04,-3.37
127836,4079,49176,171,91744,35.00,-8.98,-3.42
127858,4095,49176,179,91592,35.00,-8.99,-3.42
127900,4091,49176,181,91393,35.00,-8.92,-3.44
127922,4095,49176,197,91430,35.00,-8.89,-3.42
127944,3989,49176,205,91517,35.00,-8.84,-3.39
127966,1171,49176,169,91628,35.00,-8.93,-3.39
127988,981,49176,176,91757,35.00,-8.95,-3.46
128403,2633,49176,202,91873,36.67,-8.94,-3.48
128442,0,49688,180,90232,35.00,-8.82,-3.50
128464,2519,49688,201,90282,35.00,-8.85,-3.51
128486,0,49688,175,90335,35.00,-8.80,-3.44
128508,1389,49688,202,90386,35.00,-8.86,-3.42
128530,839,49688,165,90427,35.00,-8.85,-3.49
128552,0,49688,147,90465,35.00,-8.87,-3.44
128574,766,50456,153,90517,35.00,-8.86,-3.44
128596,461,50456,133,90597,35.00,-8.79,-3.48
128618,354,50456,139,90671,35.00,-8.78,-3.55
128640,0,50456,133,90751,35.00,-8.66,-3.51
128682,0,50456,156,91129,35.00,-8.73,-3.49
128704,0,50456,150,91250,35.00,-8.77,-3.46
128726,0,50456,150,91359,35.00,-8.97,-3.35
128748,554,50456,149,91476,35.00,-9.23,-3.40
128770,1709,50456,151,91616,35.00,-9.22,-3.33
128792,2203,50456,141,91701,35.00,-9.38,-3.25
128814,3725,50456,175,91785,35.00,-9.28,-3.36
128836,4087,50968,166,91845,35.00,-8.94,-3.26
128858,4095,50456,181,91947,35.00,-8.74,-3.23
128880,4071,50456,185,92057,35.00,-8.80,-3.36
128923,2869,50456,187,92094,35.00,-9.10,-3.45
128945,1119,50456,185,91840,35.00,-9.13,-3.45
128967,3557,50968,219,91502,35.00,-9.11,-3.46
128989,1818,50456,173,91150,35.00,-8.99,-3.38
129420,1093,50456,165,90829,36.44,-9.04,-3.35
129449,304,50456,165,89984,35.00,-8.89,-3.43
129471,0,50968,149,90065,35.00,-8.95,-3.49
129493,619,50968,158,90150,35.00,-8.82,-3.50
129515,1039,50968,153,90240,35.00,-8.92,-3.43
129537,1531,50968,164,90325,35.00,-8.88,-3.40
129559,1079,50968,157,90391,35.00,-8.88,-3.50
129581,1331,50968,184,90493,35.00,-8.90,-3.45
129603,0,50968,167,90603,35.00,-8.96,-3.48
129645,0,50968,173,90897,35.00,-8.62,-3.49
129667,0,50968,161,91040,35.00,-8.78,-3.46
129689,0,51352,149,91144,35.00,-8.91,-3.42
129711,0,51352,135,91117,35.00,-9.03,-3.42
129733,653,51352,148,90873,35.00,-9.01,-3.37
129755,1495,51352,147,90528,35.00,-9.01,-3.44
129777,1913,51352,167,90157,35.00,-8.97,-3.38
129799,2065,51352,166,89787,35.00,-9.03,-3.38
129821,2633,51352,207,89453,35.00,-8.93,-3.37
129843,3130,51352,205,89174,35.00,-8.89,-3.41
129885,3947,51352,213,88370,35.00,-8.95,-3.35
129907,2641,51864,171,88154,35.00,-8.93,-3.41
129929,1150,51352,141,87999,35.00,-9.01,-3.41
129951,2221,51864,171,87950,35.00,-9.02,-3.39
129973,2633,51864,155,87982,35.00,-8.94,-3.47
129995,2495,51352,157,88090,35.00,-9.00,-3.37
130437,3529,51352,189,88240,36.19,-8.96,-3.35
130467,683,51864,185,89825,35.00,-8.86,-3.43
130489,2007,52632,167,89822,35.00,-9.00,-3.41
130511,1745,51864,169,89661,35.00,-8.94,-3.43
130533,2471,51864,166,89343,35.00,-8.92,-3.39
130555,973,52632,157,88990,35.00,-8.86,-3.46
130577,459,52632,155,88632,35.00,-8.89,-3.44
130599,2533,52632,223,88328,35.00,-8.88,-3.45
130621,0,52632,156,88092,35.00,-8.93,-3.45
130643,0,52632,175,87910,35.00,-8.87,-3.43
130665,314,52632,174,87759,35.00,-8.93,-3.39
130707,681,52632,168,87521,35.00,-8.74,-3.47
130729,0,52632,146,87532,35.00,-8.80,-3.50
130751,97,52632,141,87633,35.00,-8.72,-3.44
130773,73,52632,134,87786,35.00,-8.91,-3.55
130795,0,52632,143,87975,35.00,-8.88,-3.51
130817,439,52632,159,88132,35.00,-8.93,-3.36
130839,1055,52632,171,88280,35.00,-9.05,-3.37
130861,1311,53144,179,88432,35.00,-9.06,-3.38
130883,2486,53144,215,88577,35.00,-8.95,-3.33
130905,3031,53144,189,88681,35.00,-8.95,-3.34
130927,3433,53144,197,88797,35.00,-9.02,-3.35
130968,3805,53144,185,88896,35.00,-8.89,-3.38
130990,3379,53144,175,88898,35.00,-8.89,-3.41
131708,4027,53144,174,88901,36.86,-8.91,-3.41
131750,429,53336,120,88148,35.00,-8.90,-3.35
131772,1237,53336,141,88291,35.00,-8.89,-3.40
131794,329,53336,152,88432,35.00,-8.85,-3.35
131816,1674,53336,179,88567,35.00,-8.83,-3.44
131838,602,53336,171,88694,35.00,-8.73,-3.48
131860,730,53336,173,88766,35.00,-8.87,-3.45
131882,1815,53336,198,88793,35.00,-8.86,-3.40
131904,668,53336,168,88766,35.00,-8.90,-3.42
131926,1451,53336,141,88713,35.00,-8.99,-3.40
131948,0,53336,120,88683,35.00,-9.07,-3.43
131990,0,53336,121,88767,35.00,-8.71,-3.36
132725,1749,53336,151,88786,36.05,-8.89,-3.50
132752,1839,54616,168,88142,35.00,-9.01,-3.30
132774,1865,54616,189,88247,35.00,-8.74,-3.24
132796,355,54616,173,88357,35.00,-8.67,-3.14
132818,596,54616,188,88444,35.00,-8.87,-3.30
132840,210,54616,173,88501,35.00,-8.79,-3.35
132862,247,54616,173,88396,35.00,-8.81,-3.36
132884,0,54616,155,88110,35.00,-8.81,-3.40
132906,0,54616,149,87742,35.00,-8.95,-3.37
132928,0,54616,135,87371,35.00,-8.78,-3.26
132950,0,54616,133,87056,35.00,-8.75,-3.35
132972,0,54616,141,86788,35.00,-8.80,-3.38
133742,0,54616,153,85826,36.02,-8.73,-3.40
133775,4083,55512,181,84500,35.00,-8.94,-3.41
133797,4095,55512,219,84479,35.00,-8.94,-3.35
133819,3589,56024,211,84514,35.00,-9.01,-3.35
133841,3370,56024,199,84539,35.00,-8.92,-3.33
133863,1975,56024,147,84535,35.00,-8.88,-3.39
133885,1373,56024,139,84584,35.00,-8.95,-3.35
133907,979,56792,125,84686,35.00,-8.98,-3.36
133929,0,56792,125,84813,35.00,-9.00,-3.32
133951,0,56792,141,84914,35.00,-9.01,-3.35
133973,0,56792,170,84982,35.00,-8.96,-3.33
134759,0,56792,171,85132,36.31,-8.92,-3.32
134798,4093,56792,199,85422,35.00,-8.96,-3.45
134820,4085,56792,214,85464,35.00,-8.92,-3.43
134842,4063,57304,198,85499,35.00,-8.90,-3.44
134864,4073,57304,190,85552,35.00,-9.00,-3.34
134886,3384,57304,179,85578,35.00,-9.15,-3.45
134908,3337,57304,185,85609,35.00,-8.88,-3.32
134930,3015,57304,191,85663,35.00,-9.06,-3.34
134952,2429,57304,191,85745,35.00,-8.86,-3.25
134974,1068,57304,179,85804,35.00,-8.90,-3.34
134996,780,57304,175,85849,35.00,-8.92,-3.34
135038,455,57400,165,85992,35.00,-8.92,-3.36
135060,192,57400,147,86051,35.00,-8.89,-3.35
135082,0,57400,137,86171,35.00,-8.99,-3.34
135104,489,57400,153,86328,35.00,-9.03,-3.31
135126,469,57400,151,86513,35.00,-8.79,-3.30
135148,1205,57400,157,86699,35.00,-8.83,-3.27
135170,487,57400,157,86911,35.00,-9.01,-3.31
135192,1069,57400,181,87075,35.00,-9.06,-3.30
135214,2195,57400,207,87134,35.00,-8.91,-3.31
135236,2621,57400,205,86975,35.00,-8.85,-3.41
135258,733,57400,151,86681,35.00,-8.79,-3.40
135299,1429,57400,171,85459,35.00,-8.82,-3.39
135321,0,57304,141,85148,35.00,-8.85,-3.34
135343,0,57400,137,84939,35.00,-8.91,-3.26
135365,0,57400,126,84843,35.00,-8.92,-3.28
135387,683,57400,150,84881,35.00,-8.91,-3.31
135409,359,57400,149,84999,35.00,-8.87,-3.31
135431,1171,57400,183,85195,35.00,-8.88,-3.38
135453,1533,57400,169,85526,35.00,-8.95,-3.42
135475,72,57400,153,85886,35.00,-9.03,-3.39
135497,2251,57400,187,86234,35.00,-9.10,-3.44
135540,2781,57400,169,86648,35.00,-8.93,-3.42
135562,3035,57400,180,86662,35.00,-8.97,-3.42
135584,2335,57400,149,86654,35.00,-9.03,-3.40
135606,2603,57400,167,86684,35.00,-8.96,-3.35
135628,2747,57400,173,86700,35.00,-8.91,-3.38
135650,2814,57400,185,86665,35.00,-8.92,-3.47
135672,2462,57400,190,86597,35.00,-9.03,-3.37
135694,2427,57400,204,86589,35.00,-9.03,-3.35
135716,3773,57400,219,86593,35.00,-9.03,-3.34
135738,2781,57400,199,86596,35.00,-9.05,-3.40
135780,4089,57400,201,86706,35.00,-9.04,-3.34
135802,4089,57400,187,86729,35.00,-8.97,-3.36
135824,4053,57400,185,86763,35.00,-9.04,-3.34
135846,4087,57400,201,86755,35.00,-8.95,-3.46
135868,4075,57400,205,86762,35.00,-8.95,-3.46
135890,4094,57400,220,86765,35.00,-8.87,-3.48
135912,4095,57912,229,86793,35.00,-8.79,-3.34
135934,2413,57912,189,86807,35.00,-8.94,-3.31
135956,2735,57912,191,86814,35.00,-9.07,-3.34
135978,2981,57912,199,86832,35.00,-9.11,-3.39
136539,1763,57912,159,86795,36.68,-8.98,-3.40
136569,0,57912,111,85952,35.00,-8.97,-3.33
136591,0,57912,163,85945,35.00,-9.00,-3.32
136613,1773,57912,170,85913,35.00,-9.05,-3.30
136635,1364,58680,155,85871,35.00,-9.13,-3.36
136657,2339,58680,173,85849,35.00,-9.03,-3.32
136679,2195,58680,156,85837,35.00,-8.91,-3.34
136701,1618,58680,141,85837,35.00,-8.91,-3.28
136743,3333,58680,171,86094,35.00,-9.01,-3.54
136765,2105,57912,164,86079,35.00,-9.13,-3.37
136787,2257,57912,174,85890,35.00,-9.05,-3.31
136809,2485,58680,189,85545,35.00,-8.99,-3.41
136831,3447,58680,219,85151,35.00,-8.93,-3.40
136853,2643,58680,198,84817,35.00,-8.90,-3.37
136875,4083,58680,219,84605,35.00,-9.02,-3.39
136897,4095,58680,199,84462,35.00,-9.04,-3.39
136919,4095,58680,191,84355,35.00,-9.02,-3.39
136941,4095,58680,185,84286,35.00,-8.99,-3.40
136983,4095,58680,187,84299,35.00,-8.83,-3.42
137556,4095,58680,191,84363,36.44,-8.95,-3.39
137586,755,59576,155,85684,35.00,-8.87,-3.32
137608,889,59192,153,85312,35.00,-8.94,-3.37
137630,0,59192,169,84931,35.00,-8.97,-3.36
137652,0,59192,173,84654,35.00,-8.90,-3.31
137674,0,59192,156,84474,35.00,-8.87,-3.35
137696,2862,59192,188,84314,35.00,-8.80,-3.29
137718,28,59192,119,84172,35.00,-8.88,-3.36
137740,0,59192,123,84024,35.00,-8.79,-3.38
137762,0,59576,117,83911,35.00,-8.74,-3.31
137784,1500,59576,153,83833,35.00,-8.79,-3.42
137825,843,59576,159,83929,35.00,-8.96,-3.40
137847,735,59192,163,84042,35.00,-9.09,-3.40
137869,2095,59192,199,84181,35.00,-9.17,-3.37
137891,3847,59576,217,84313,35.00,-9.15,-3.25
137913,4075,59576,211,84479,35.00,-9.13,-3.31
137935,4088,59576,203,84655,35.00,-9.04,-3.31
137957,3207,59576,181,84839,35.00,-8.94,-3.22
137979,4089,59576,185,84984,35.00,-8.86,-3.37
138573,4095,59576,188,85099,36.67,-8.86,-3.41
138607,0,61368,155,82913,35.00,-9.00,-3.23
138629,0,61368,185,83119,35.00,-9.00,-3.29
138651,0,61368,181,83284,35.00,-8.90,-3.34
138673,0,61368,167,83400,35.00,-8.84,-3.36
138695,0,60856,152,83530,35.00,-8.93,-3.37
138717,0,61368,149,83678,35.00,-8.92,-3.43
138739,0,60856,141,83847,35.00,-8.81,-3.38
138761,0,60856,147,83993,35.00,-8.78,-3.41
138783,0,60856,148,84121,35.00,-8.84,-3.42
138805,0,60856,159,84251,35.00,-8.90,-3.35
138827,0,60856,168,84359,35.00,-8.93,-3.36
138868,0,60856,173,84675,35.00,-8.89,-3.34
138890,0,60856,170,84770,35.00,-9.02,-3.38
138912,0,60856,141,84845,35.00,-9.00,-3.33
138934,0,61368,134,84913,35.00,-8.91,-3.36
138956,695,61368,149,84993,35.00,-8.84,-3.39
138978,367,61368,121,85028,35.00,-8.93,-3.46
139340,1801,61368,157,85042,36.66,-8.97,-3.47
