timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
998974,2515,0,205,0,35.00,-6.22,-6.55
998996,2129,0,187,0,35.00,-6.21,-6.56
999417,1493,0,179,0,33.81,-6.21,-6.57
999451,1245,0,169,0,35.00,-6.26,-6.59
999473,2851,0,187,0,35.00,-6.25,-6.59
999495,2445,0,197,0,35.00,-6.20,-6.57
999517,1723,0,184,0,35.00,-6.24,-6.58
999539,1102,0,179,0,35.00,-6.21,-6.62
999561,840,0,165,0,35.00,-6.22,-6.58
999583,957,0,157,0,35.00,-6.17,-6.60
999605,1390,0,169,0,35.00,-6.24,-6.58
999627,1997,0,183,0,35.00,-6.22,-6.59
999649,2507,0,191,0,35.00,-6.21,-6.59
999692,2814,0,201,0,35.00,-6.25,-6.56
999714,2569,0,203,0,35.00,-6.25,-6.60
999736,2043,0,201,0,35.00,-6.21,-6.57
999758,1429,0,180,0,35.00,-6.19,-6.61
999780,1013,0,169,0,35.00,-6.20,-6.54
999802,967,0,156,0,35.00,-6.23,-6.58
999824,1293,0,165,0,35.00,-6.21,-6.56
999846,1813,0,173,0,35.00,-6.22,-6.56
999868,2309,0,186,0,35.00,-6.22,-6.56
999890,2663,0,191,0,35.00,-6.26,-6.60
999932,2795,0,211,0,35.00,-6.22,-6.61
999954,2440,0,199,0,35.00,-6.20,-6.61
999976,1889,0,189,0,35.00,-6.22,-6.58
999998,1316,0,173,0,35.00,-6.20,-6.57
1000020,975,0,169,0,35.00,-6.20,-6.60
1000042,1073,0,169,0,35.00,-6.22,-6.58
1000064,1397,0,162,0,35.00,-6.19,-6.59
1000086,1875,0,175,0,35.00,-6.24,-6.56
1000108,2333,0,175,0,35.00,-6.18,-6.53
1000130,2729,0,188,0,35.00,-6.19,-6.59
1000152,2763,0,205,0,35.00,-6.23,-6.56
