timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
35559,2902,28784,183,99897,35.00,-7.24,-4.91
35581,2565,28784,179,99897,35.00,-7.24,-4.96
35603,2389,29296,183,99897,35.00,-7.24,-4.94
35625,2333,28784,203,99897,35.00,-7.28,-4.91
35647,2086,28784,215,99897,35.00,-7.27,-4.94
35669,1983,28784,218,99897,35.00,-7.30,-4.92
35691,2053,28784,219,99897,35.00,-7.27,-4.97
35713,2093,28784,210,99897,35.00,-7.25,-4.94
35735,2057,28784,192,99897,35.00,-7.25,-4.92
35757,2019,28784,181,99897,35.00,-7.25,-4.92
35799,1945,29296,173,99897,35.00,-7.24,-4.95
35821,1835,29296,160,99897,35.00,-7.24,-4.93
35843,1497,29296,167,99897,35.00,-7.25,-4.96
35865,1197,29296,166,99897,35.00,-7.27,-4.92
35887,1095,29296,175,99897,35.00,-7.25,-5.00
35909,979,29296,179,99897,35.00,-7.24,-4.95
35931,787,28784,173,99897,35.00,-7.24,-4.93
35953,632,29296,159,99897,35.00,-7.21,-4.90
35975,441,29296,136,99897,35.00,-7.25,-4.92
35997,346,28784,115,99897,35.00,-7.25,-4.96
36040,270,29296,101,99897,35.00,-7.20,-4.95
36062,30,28784,79,99897,35.00,-7.24,-4.93
36084,27,29296,89,99897,35.00,-7.26,-4.94
36106,0,29296,99,99897,35.00,-7.23,-4.97
36128,0,29296,111,99897,35.00,-7.25,-4.93
36150,242,29296,113,99897,35.00,-7.24,-5.00
36172,435,29296,118,99897,35.00,-7.22,-5.00
36194,665,29296,107,99897,35.00,-7.25,-4.93
36216,773,29296,92,99897,35.00,-7.23,-4.94
36238,1096,29296,89,99897,35.00,-7.26,-4.90
36280,1293,28784,85,99897,35.00,-7.23,-4.92
36302,1509,29296,87,99897,35.00,-7.26,-4.97
36324,1695,28784,105,99897,35.00,-7.29,-4.95
36346,1828,29296,118,99897,35.00,-7.26,-4.92
36368,1851,28784,139,99897,35.00,-7.24,-4.94
36390,2108,28784,153,99897,35.00,-7.22,-4.95
36412,2331,29296,157,99897,35.00,-7.24,-4.93
36434,2649,29296,159,99897,35.00,-7.22,-4.95
36456,2860,29296,157,99897,35.00,-7.25,-4.92
36478,2887,29296,157,99897,35.00,-7.26,-4.94
36500,2953,29296,153,99897,35.00,-7.25,-4.97
36541,3038,29296,153,99897,35.00,-7.26,-4.96
36563,2972,29296,151,99897,35.00,-7.23,-4.96
36585,3567,29296,183,99897,35.00,-7.23,-4.94
36607,3304,29296,189,99897,35.00,-7.21,-4.93
36629,2766,29296,201,99897,35.00,-7.25,-4.94
36651,2583,29296,203,99897,35.00,-7.24,-4.93
36673,2719,29296,206,99897,35.00,-7.25,-4.95
36695,2887,29296,205,99897,35.00,-7.19,-4.93
36717,2996,29296,202,99897,35.00,-7.23,-4.93
36739,2823,29296,181,99897,35.00,-7.27,-4.94
36781,2537,29296,168,99897,35.00,-7.26,-4.96
36803,2231,29296,154,99897,35.00,-7.21,-4.91
36825,2264,29296,171,99897,35.00,-7.26,-4.99
36847,1785,29296,169,99897,35.00,-7.25,-4.91
36869,1653,29296,180,99897,35.00,-7.26,-4.92
36891,1511,29296,181,99897,35.00,-7.23,-4.94
36913,1597,29296,182,99897,35.00,-7.27,-4.94
36935,1678,29296,181,99897,35.00,-7.27,-4.91
36957,1670,29296,163,99897,35.00,-7.24,-4.94
36979,1803,30064,153,99897,35.00,-7.27,-4.95
37558,1931,29296,147,99897,35.34,-7.26,-4.91
37589,1765,29296,139,99897,35.00,-7.24,-4.96
37611,1453,29296,151,99897,35.00,-7.25,-4.94
37633,1642,29296,154,99897,35.00,-7.24,-4.96
37655,1939,29296,168,99897,35.00,-7.27,-4.91
37677,2015,29296,157,99897,35.00,-7.26,-4.95
37699,2121,30064,151,99897,35.00,-7.21,-4.95
37721,2475,30064,143,99897,35.00,-7.14,-4.90
37743,2121,30064,137,99897,35.00,-7.20,-4.84
37784,1979,30064,127,99897,35.00,-7.24,-4.94
37806,2351,30064,143,99897,35.00,-7.22,-4.96
37828,2227,30064,155,99897,35.00,-7.23,-4.94
37850,2079,30064,168,99897,35.00,-7.26,-4.90
37872,2156,30064,184,99897,35.00,-7.27,-4.91
37894,2267,30064,189,99897,35.00,-7.24,-4.94
37916,2396,30064,189,99897,35.00,-7.22,-4.90
37938,2535,30064,188,99897,35.00,-7.26,-4.96
37960,2675,30064,199,99897,35.00,-7.22,-4.95
37982,2807,30064,181,99897,35.00,-7.22,-4.91
38025,2937,30064,189,99897,35.00,-7.24,-4.96
38047,2943,30064,205,99897,35.00,-7.23,-4.95
38069,2943,30064,231,99897,35.00,-7.26,-4.94
38091,2231,30064,189,99897,35.00,-7.26,-4.92
38113,1867,30064,183,99897,35.00,-7.24,-4.91
38135,1871,30064,189,99897,35.00,-7.23,-4.94
38157,1843,30064,187,99897,35.00,-7.24,-4.94
38179,1749,30064,167,99897,35.00,-7.29,-4.99
38201,1677,30064,155,99897,35.00,-7.24,-4.93
38223,1767,30064,149,99897,35.00,-7.27,-4.93
38265,1743,30064,143,99897,35.00,-7.24,-4.95
38287,1221,30064,121,99897,35.00,-7.25,-4.95
38309,1134,30064,141,99897,35.00,-7.25,-4.91
38331,1223,30064,163,99897,35.00,-7.28,-4.93
38353,1320,30064,181,99897,35.00,-7.28,-4.94
38375,1425,29296,183,99897,35.00,-7.26,-4.93
38397,1373,30064,168,99897,35.00,-7.26,-4.92
38419,1331,30064,151,99897,35.00,-7.25,-4.95
38441,1445,30064,136,99897,35.00,-7.27,-4.96
38463,1557,30064,124,99897,35.00,-7.24,-4.93
38485,1439,30064,121,99897,35.00,-7.22,-4.93
38526,1399,30064,123,99897,35.00,-7.25,-4.92
38548,1254,30064,109,99897,35.00,-7.24,-4.92
38570,1127,30064,127,99897,35.00,-7.26,-4.94
38592,1183,30064,143,99897,35.00,-7.24,-4.93
38614,1177,30064,151,99897,35.00,-7.24,-4.96
38636,1187,30576,154,99897,35.00,-7.24,-4.94
38658,1375,30064,153,99897,35.00,-7.27,-4.94
38680,1431,30064,141,99897,35.00,-7.24,-4.90
38702,1693,30064,139,99897,35.00,-7.26,-4.96
38724,1623,30064,121,99897,35.00,-7.27,-4.94
38766,1606,30576,119,99897,35.00,-7.26,-4.96
38788,1640,30576,120,99897,35.00,-7.24,-4.92
38810,1641,30576,134,99897,35.00,-7.25,-4.94
38832,1555,30576,141,99897,35.00,-7.24,-4.92
38854,1611,30576,156,99897,35.00,-7.24,-4.96
38876,1749,30576,159,99897,35.00,-7.24,-4.91
