Timestamp,ECG,GSR,Gas,Pulse_IR,Temp_Max,Label
1129436,1325,0,158,175096,35.00,-6.28,-6.55
1129458,1227,0,162,175092,35.00,-6.23,-6.55
1129500,1367,0,159,175087,35.00,-6.27,-6.54
1129522,1701,0,167,175087,35.00,-6.28,-6.54
1129544,2075,0,175,175091,35.00,-6.23,-6.55
1129566,2396,0,181,175081,35.00,-6.25,-6.51
1129588,2555,0,187,175083,35.00,-6.26,-6.51
1129610,2495,0,189,175102,35.00,-6.24,-6.54
1129632,2167,0,179,175086,35.00,-6.27,-6.48
1129654,1671,0,166,175091,35.00,-6.25,-6.51
1129676,1289,0,157,175088,35.00,-6.25,-6.51
1129698,1212,0,152,175097,35.00,-6.23,-6.54
1129720,1344,0,158,175100,35.00,-6.25,-6.55
1129761,1688,0,165,175092,35.00,-6.22,-6.55
1129783,1891,0,171,175093,35.00,-6.27,-6.53
1129805,2245,0,183,175090,35.00,-6.28,-6.52
1129827,2543,0,187,175089,35.00,-6.26,-6.49
1129849,2538,0,189,175089,35.00,-6.22,-6.50
1129871,2260,0,185,175082,35.00,-6.24,-6.55
1129893,1817,0,169,175095,35.00,-6.24,-6.53
1129915,1419,0,153,175095,35.00,-6.24,-6.50
1129937,1199,0,151,175088,35.00,-6.25,-6.51
1129959,1256,0,155,175093,35.00,-6.24,-6.50
1130510,1527,0,166,175085,34.84,-6.28,-6.52
1130543,1929,0,175,175078,35.00,-6.25,-6.51
1130565,2389,0,183,175083,35.00,-6.26,-6.54
1130587,2577,0,197,175094,35.00,-6.23,-6.53
1130609,2488,0,185,175090,35.00,-6.23,-6.52
1130631,2169,0,183,175091,35.00,-6.26,-6.49
1130653,1677,0,167,175081,35.00,-6.25,-6.51
1130675,1325,0,157,175094,35.00,-6.25,-6.50
1130697,1196,0,149,175088,35.00,-6.26,-6.52
1130719,1321,0,156,175095,35.00,-6.23,-6.55
1130741,1640,0,171,175095,35.00,-6.25,-6.51
1130783,2039,0,175,175097,35.00,-6.20,-6.51
1130805,2403,0,185,175080,35.00,-6.25,-6.53
1130827,2579,0,188,175091,35.00,-6.23,-6.56
1130849,2491,0,185,175090,35.00,-6.26,-6.51
1130871,2142,0,180,175085,35.00,-6.22,-6.50
1130893,1643,0,163,175089,35.00,-6.24,-6.50
1130915,1295,0,153,175086,35.00,-6.22,-6.55
1130937,1204,0,149,175085,35.00,-6.25,-6.50
1130959,1349,0,155,175079,35.00,-6.28,-6.52
1130981,1684,0,169,175082,35.00,-6.27,-6.51
1131527,2063,0,171,175098,34.47,-6.24,-6.52
1131565,2425,0,185,175082,35.00,-6.26,-6.51
1131587,2577,0,187,175075,35.00,-6.26,-6.56
1131609,2423,0,181,175081,35.00,-6.26,-6.54
1131631,2015,0,178,175076,35.00,-6.23,-6.52
1131653,1532,0,157,175084,35.00,-6.26,-6.48
1131675,1234,0,149,175063,35.00,-6.22,-6.52
1131697,1209,0,153,175071,35.00,-6.25,-6.54
1131719,1423,0,156,175072,35.00,-6.26,-6.50
1131741,1779,0,169,175076,35.00,-6.26,-6.52
1131763,2155,0,173,175079,35.00,-6.26,-6.53
1131806,2485,0,191,175074,35.00,-6.25,-6.52
1131828,2542,0,187,175088,35.00,-6.26,-6.53
1131850,2215,0,175,175090,35.00,-6.26,-6.56
1131872,1721,0,165,175075,35.00,-6.28,-6.55
1131894,1349,0,157,175085,35.00,-6.22,-6.56
1131916,1191,0,153,175076,35.00,-6.26,-6.52
1131938,1311,0,156,175077,35.00,-6.22,-6.50
1131960,1624,0,162,175087,35.00,-6.25,-6.50
1131982,2015,0,175,175078,35.00,-6.24,-6.51
1132544,2357,0,186,175082,35.09,-6.27,-6.54
1132574,2615,0,189,175084,35.00,-6.24,-6.50
1132596,1251,0,159,175064,35.00,-6.26,-6.51
1132618,1373,0,159,175074,35.00,-6.25,-6.53
1132640,1704,0,163,175085,35.00,-6.26,-6.54
1132662,2122,0,171,175071,35.00,-6.22,-6.56
1132684,2443,0,195,175079,35.00,-6.25,-6.56
1132706,2583,0,199,175079,35.00,-6.20,-6.50
1132748,2489,0,185,175073,35.00,-6.22,-6.55
1132770,2089,0,174,175080,35.00,-6.24,-6.53
1132792,1621,0,159,175090,35.00,-6.24,-6.50
1132814,1291,0,150,175086,35.00,-6.27,-6.53
1132836,1209,0,149,175083,35.00,-6.25,-6.55
1132858,1413,0,153,175080,35.00,-6.25,-6.54
1132880,1747,0,156,175081,35.00,-6.27,-6.51
1132902,2110,0,166,175077,35.00,-6.25,-6.48
1132924,2471,0,183,175088,35.00,-6.29,-6.53
1132946,2571,0,183,175087,35.00,-6.24,-6.50
1132988,2429,0,179,175095,35.00,-6.28,-6.51
1133560,2021,0,168,175086,34.77,-6.23,-6.52
1133590,2222,0,169,175044,35.00,-6.25,-6.53
1133612,1523,0,155,175077,35.00,-6.25,-6.52
1133634,1210,0,146,175092,35.00,-6.26,-6.51
1133656,1160,0,143,175080,35.00,-6.22,-6.53
1133678,1319,0,149,175084,35.00,-6.23,-6.51
1133700,1685,0,157,175083,35.00,-6.24,-6.54
1133722,2227,0,174,175081,35.00,-6.24,-6.55
1133744,2534,0,183,175079,35.00,-6.27,-6.52
1133766,2531,0,180,175083,35.00,-6.27,-6.53
1133788,2328,0,183,175085,35.00,-6.24,-6.54
1133830,1965,0,165,175094,35.00,-6.27,-6.54
1133852,1583,0,156,175085,35.00,-6.25,-6.50
1133874,1351,0,151,175076,35.00,-6.25,-6.56
1133896,1341,0,149,175077,35.00,-6.23,-6.51
1133918,1529,0,152,175087,35.00,-6.24,-6.55
1133940,1849,0,166,175070,35.00,-6.26,-6.51
1133962,2186,0,169,175081,35.00,-6.25,-6.55
1133984,2429,0,175,175081,35.00,-6.24,-6.51
1134577,2440,0,181,175085,34.70,-6.23,-6.56
1134612,1518,0,159,175062,35.00,-6.22,-6.53
1134634,1005,0,149,175079,35.00,-6.22,-6.52
1134656,1041,0,148,175074,35.00,-6.23,-6.56
1134678,1299,0,158,175072,35.00,-6.27,-6.50
1134700,1607,0,168,175068,35.00,-6.25,-6.50
1134722,1879,0,179,175065,35.00,-6.26,-6.54
1134744,2024,0,184,175073,35.00,-6.30,-6.54
1134766,1879,0,179,175085,35.00,-6.27,-6.54
1134788,1420,0,175,175080,35.00,-6.27,-6.47
1134810,831,0,168,175073,35.00,-6.25,-6.52
1134852,263,0,165,175083,35.00,-6.25,-6.56
1134874,345,0,157,175080,35.00,-6.21,-6.56
1134896,0,0,181,175076,35.00,-6.26,-6.51
1134918,2680,0,231,175081,35.00,-6.24,-6.55
1134940,1203,0,209,175078,35.00,-6.25,-6.50
1134962,1645,0,216,175084,35.00,-6.26,-6.53
1134984,1959,0,227,175076,35.00,-6.23,-6.51
1135346,1799,0,229,175079,34.39,-6.25,-6.53
1135374,2067,0,317,175061,35.00,-6.26,-6.51
1135396,875,0,271,175077,35.00,-6.27,-6.50
1135418,1151,0,272,175080,35.00,-6.24,-6.53
1135440,1147,0,283,175082,35.00,-6.25,-6.51
1135462,1257,0,307,175078,35.00,-6.30,-6.51
1135484,3445,0,343,175084,35.00,-6.24,-6.53
1135506,4095,0,295,175083,35.00,-6.26,-6.54
1135528,4095,0,244,175092,35.00,-6.27,-6.54
1135550,4095,0,203,175084,35.00,-6.25,-6.48
1135572,1541,0,167,175082,35.00,-6.27,-6.51
1135614,2485,0,203,175100,35.00,-6.24,-6.54
1135636,773,0,153,175084,35.00,-6.25,-6.53
1135658,775,0,172,175079,35.00,-6.21,-6.49
1135680,783,0,212,175073,35.00,-6.27,-6.52
1135702,3737,0,297,175072,35.00,-6.22,-6.51
1135724,4095,0,219,175056,35.00,-6.30,-6.52
1135746,4095,0,173,175069,35.00,-6.26,-6.50
1135768,4095,0,179,175040,35.00,-6.26,-6.53
1135790,2485,0,170,175056,35.00,-6.26,-6.50
1135812,3627,0,178,175053,35.00,-6.24,-6.46
1135855,3087,0,152,175098,35.00,-6.20,-6.50
1135877,3099,0,140,175106,35.00,-6.28,-6.53
1135899,4095,0,148,175140,35.00,-6.23,-6.52
1135921,4095,0,135,175150,35.00,-6.21,-6.56
1135943,2707,0,110,175157,35.00,-6.25,-6.56
1135965,3288,0,135,175171,35.00,-6.26,-6.56
1135987,3271,0,133,175180,35.00,-6.25,-6.57
1136356,1543,0,101,175171,34.86,-6.26,-6.52
1136396,0,0,71,175985,35.00,-6.16,-6.65
1136418,0,0,11,176080,35.00,-6.26,-6.61
1136440,0,0,19,176218,35.00,-6.22,-6.58
1136462,0,0,61,176180,35.00,-6.21,-6.58
1136484,0,0,61,176088,35.00,-6.21,-6.52
1136506,0,0,61,175905,35.00,-6.21,-6.54
1136528,0,0,111,175694,35.00,-6.21,-6.55
1136550,0,0,185,175473,35.00,-6.19,-6.48
1136572,0,0,215,175310,35.00,-6.19,-6.52
1136594,0,0,223,175197,35.00,-6.23,-6.57
1136636,0,0,222,175066,35.00,-6.21,-6.55
1136658,789,0,233,175066,35.00,-6.22,-6.58
1136680,2588,0,269,175063,35.00,-6.23,-6.60
1136702,4069,0,277,175076,35.00,-6.24,-6.58
1136724,4095,0,276,175097,35.00,-6.20,-6.59
1136746,1436,0,227,175091,35.00,-6.23,-6.60
1136768,663,0,227,175107,35.00,-6.25,-6.58
1136790,146,0,204,175112,35.00,-6.22,-6.59
1136812,16,0,187,175107,35.00,-6.20,-6.55
1136834,27,0,170,175101,35.00,-6.21,-6.56
1136856,683,0,169,175109,35.00,-6.24,-6.60
1136897,1144,0,205,175080,35.00,-6.20,-6.53
1136919,1419,0,219,175120,35.00,-6.19,-6.56
1136941,1945,0,253,175126,35.00,-6.23,-6.55
1136963,2503,0,266,175133,35.00,-6.22,-6.57
1136985,2381,0,282,175135,35.00,-6.21,-6.56
1137372,1640,0,280,175129,34.79,-6.24,-6.53
1137400,2065,0,159,175154,35.00,-6.22,-6.57
1137422,4095,0,199,175164,35.00,-6.20,-6.55
1137444,4095,0,185,175158,35.00,-6.22,-6.59
1137466,2824,0,181,175164,35.00,-6.23,-6.56
1137488,1583,0,189,175159,35.00,-6.21,-6.59
1137510,978,0,183,175169,35.00,-6.20,-6.60
1137532,599,0,172,175171,35.00,-6.20,-6.56
1137554,751,0,168,175165,35.00,-6.21,-6.53
1137576,1079,0,169,175164,35.00,-6.20,-6.54
1137618,1734,0,175,175169,35.00,-6.19,-6.56
1137640,3027,0,167,175165,35.00,-6.24,-6.54
1137662,3923,0,179,175166,35.00,-6.21,-6.57
1137684,4041,0,171,175168,35.00,-6.23,-6.53
1137706,2984,0,171,175159,35.00,-6.22,-6.59
1137728,1981,0,165,175165,35.00,-6.21,-6.57
1137750,1179,0,151,175149,35.00,-6.20,-6.48
1137772,947,0,148,175144,35.00,-6.23,-6.54
1137794,1102,0,145,175148,35.00,-6.20,-6.59
1137816,1365,0,155,175138,35.00,-6.21,-6.55
1137838,1746,0,170,175150,35.00,-6.27,-6.60
1137879,2743,0,188,175137,35.00,-6.22,-6.55
1137901,3175,0,176,175148,35.00,-6.20,-6.57
1137923,3065,0,197,175142,35.00,-6.22,-6.55
1137945,2695,0,191,175143,35.00,-6.18,-6.54
1137967,2088,0,185,175141,35.00,-6.20,-6.57
1137989,1383,0,158,175139,35.00,-6.24,-6.55
1138389,889,0,148,175157,34.79,-6.22,-6.56
1138420,884,0,173,175157,35.00,-6.23,-6.51
1138442,3251,0,211,175166,35.00,-6.23,-6.53
1138464,3927,0,185,175164,35.00,-6.21,-6.55
1138486,3211,0,175,175173,35.00,-6.21,-6.55
1138508,1769,0,153,175174,35.00,-6.23,-6.55
1138530,757,0,165,175149,35.00,-6.20,-6.58
1138552,659,0,155,175169,35.00,-6.24,-6.56
1138574,1017,0,148,175162,35.00,-6.23,-6.57
1138596,1427,0,156,175165,35.00,-6.21,-6.58
1138618,1841,0,173,175166,35.00,-6.24,-6.57
1138661,2317,0,187,175153,35.00,-6.24,-6.56
1138683,2521,0,210,175172,35.00,-6.21,-6.56
1138705,2351,0,211,175179,35.00,-6.24,-6.55
1138727,1853,0,201,175157,35.00,-6.22,-6.54
1138749,1249,0,170,175169,35.00,-6.20,-6.55
1138771,1007,0,155,175155,35.00,-6.24,-6.57
1138793,1613,0,120,175166,35.00,-6.19,-6.60
1138815,1635,0,141,175159,35.00,-6.22,-6.54
1138837,2175,0,120,175158,35.00,-6.24,-6.56
1138859,2567,0,147,175164,35.00,-6.24,-6.52
1138901,2851,0,173,175182,35.00,-6.22,-6.56
1138923,2823,0,186,175162,35.00,-6.27,-6.55
1138945,2525,0,205,175171,35.00,-6.26,-6.58
1138967,1903,0,197,175165,35.00,-6.24,-6.57
1138989,1289,0,169,175177,35.00,-6.25,-6.57
1139405,907,0,152,175156,34.94,-6.23,-6.56
1139442,1711,0,171,175180,35.00,-6.25,-6.56
1139464,2695,0,173,175188,35.00,-6.23,-6.56
1139486,2072,0,172,175190,35.00,-6.21,-6.51
1139508,1378,0,169,175186,35.00,-6.23,-6.53
1139530,886,0,151,175192,35.00,-6.24,-6.57
1139552,851,0,154,175193,35.00,-6.25,-6.58
1139574,1117,0,148,175190,35.00,-6.22,-6.54
1139596,1695,0,155,175192,35.00,-6.23,-6.57
1139618,2255,0,158,175177,35.00,-6.23,-6.57
1139640,2761,0,167,175185,35.00,-6.22,-6.57
1139662,2887,0,179,175199,35.00,-6.22,-6.56
1139703,2629,0,189,175177,35.00,-6.22,-6.55
1139725,2462,0,197,175179,35.00,-6.19,-6.56
1139747,1799,0,181,175187,35.00,-6.24,-6.56
1139769,1193,0,159,175176,35.00,-6.26,-6.57
1139791,922,0,157,175186,35.00,-6.25,-6.55
1139813,1063,0,155,175173,35.00,-6.19,-6.54
1139835,1509,0,147,175188,35.00,-6.23,-6.59
1139857,2079,0,159,175179,35.00,-6.22,-6.54
1139879,2634,0,167,175189,35.00,-6.27,-6.56
1139901,2937,0,181,175179,35.00,-6.24,-6.53
1139943,2799,0,189,175188,35.00,-6.24,-6.59
1139965,2267,0,201,175173,35.00,-6.22,-6.55
1139987,1509,0,183,175177,35.00,-6.22,-6.56
1140422,939,0,175,175182,34.91,-6.20,-6.56
1140465,2453,0,175,175158,35.00,-6.23,-6.56
1140487,1373,0,150,175179,35.00,-6.21,-6.59
1140509,796,0,141,175184,35.00,-6.23,-6.59
1140531,757,0,135,175176,35.00,-6.22,-6.54
1140553,1160,0,137,175177,35.00,-6.19,-6.53
1140575,1737,0,153,175168,35.00,-6.21,-6.59
1140597,2364,0,157,175179,35.00,-6.22,-6.58
1140619,2999,0,183,175175,35.00,-6.24,-6.54
1140641,3363,0,188,175169,35.00,-6.22,-6.52
1140663,3315,0,186,175166,35.00,-6.21,-6.54
1140705,2443,0,173,175183,35.00,-6.24,-6.55
1140727,1625,0,153,175171,35.00,-6.25,-6.56
1140749,1076,0,145,175162,35.00,-6.23,-6.58
1140771,999,0,140,175175,35.00,-6.24,-6.56
1140793,1191,0,141,175173,35.00,-6.23,-6.56
1140815,1723,0,154,175154,35.00,-6.22,-6.55
1140837,2359,0,169,175170,35.00,-6.20,-6.54
1140859,3098,0,179,175169,35.00,-6.23,-6.57
1140881,3165,0,180,175172,35.00,-6.24,-6.59
1140903,2811,0,183,175172,35.00,-6.25,-6.55
1140946,2065,0,165,175168,35.00,-6.22,-6.53
1140968,979,0,141,175170,35.00,-6.22,-6.55
1140990,678,0,147,175187,35.00,-6.24,-6.59
1141693,785,0,146,175175,35.06,-6.25,-6.55
1141727,1547,0,155,175141,35.00,-6.20,-6.58
1141749,413,0,152,175144,35.00,-6.20,-6.56
1141771,551,0,165,175150,35.00,-6.18,-6.57
1141793,907,0,167,175142,35.00,-6.22,-6.56
1141815,1485,0,181,175141,35.00,-6.22,-6.55
1141837,2027,0,197,175134,35.00,-6.26,-6.59
1141859,2541,0,214,175149,35.00,-6.23,-6.53
1141881,2425,0,222,175153,35.00,-6.27,-6.57
1141903,2013,0,229,175154,35.00,-6.24,-6.57
1141925,1781,0,208,175161,35.00,-6.23,-6.57
1141947,814,0,189,175179,35.00,-6.19,-6.56
1141988,437,0,183,175191,35.00,-6.22,-6.67
1142709,0,0,227,175224,34.87,-6.28,-6.61
1142749,4095,0,10,175415,35.00,-6.27,-6.53
1142771,0,0,8,175418,35.00,-6.24,-6.54
1142793,0,0,82,175420,35.00,-6.23,-6.57
1142815,0,0,151,175426,35.00,-6.27,-6.52
1142837,0,0,183,175432,35.00,-6.25,-6.53
1142859,0,0,236,175440,35.00,-6.25,-6.52
1142881,0,0,251,175437,35.00,-6.24,-6.53
1142903,0,0,253,175428,35.00,-6.22,-6.54
1142925,0,0,245,175437,35.00,-6.24,-6.53
1142947,0,0,233,175436,35.00,-6.24,-6.52
1142969,0,0,217,175437,35.00,-6.22,-6.57
1143726,0,0,205,175438,35.08,-6.26,-6.52
1143752,1901,0,174,175435,35.00,-6.27,-6.50
1143774,2534,0,201,175426,35.00,-6.22,-6.55
1143796,2845,0,211,175438,35.00,-6.22,-6.52
1143818,3096,0,216,175425,35.00,-6.22,-6.52
1143840,3039,0,213,175435,35.00,-6.26,-6.57
1143862,2717,0,213,175429,35.00,-6.22,-6.51
1143884,2215,0,189,175435,35.00,-6.27,-6.53
1143906,1773,0,183,175438,35.00,-6.24,-6.58
1143928,1579,0,176,175439,35.00,-6.25,-6.51
1143950,1483,0,175,175435,35.00,-6.25,-6.52
1143992,1897,0,183,175439,35.00,-6.23,-6.55
1144742,2577,0,199,175438,35.33,-6.24,-6.54
1144774,1575,0,173,175415,35.00,-6.27,-6.54
1144796,2517,0,186,175426,35.00,-6.27,-6.49
1144818,2643,0,201,175431,35.00,-6.26,-6.56
1144840,2431,0,190,175433,35.00,-6.21,-6.57
1144862,2013,0,183,175427,35.00,-6.26,-6.52
1144884,1513,0,167,175426,35.00,-6.23,-6.54
1144906,1203,0,158,175427,35.00,-6.25,-6.55
1144928,1167,0,164,175428,35.00,-6.25,-6.51
1144950,1357,0,159,175428,35.00,-6.28,-6.50
1144972,1745,0,169,175432,35.00,-6.23,-6.56
1145514,2087,0,182,175437,34.81,-6.25,-6.55
1145556,2539,0,189,175423,35.00,-6.25,-6.54
1145578,2587,0,185,175429,35.00,-6.24,-6.56
1145600,2345,0,181,175433,35.00,-6.27,-6.55
1145622,1877,0,171,175429,35.00,-6.26,-6.51
1145644,1421,0,155,175428,35.00,-6.27,-6.49
1145666,1203,0,155,175422,35.00,-6.24,-6.56
1145688,1253,0,150,175431,35.00,-6.27,-6.55
1145710,1493,0,159,175436,35.00,-6.25,-6.51
1145732,1885,0,171,175437,35.00,-6.23,-6.54
1145754,2234,0,179,175436,35.00,-6.28,-6.54
1145796,2541,0,189,175450,35.00,-6.24,-6.51
1145818,2567,0,183,175426,35.00,-6.29,-6.54
1145840,2315,0,181,175427,35.00,-6.26,-6.49
1145862,1836,0,174,175431,35.00,-6.24,-6.52
1145884,1391,0,157,175434,35.00,-6.26,-6.53
1145906,1180,0,151,175424,35.00,-6.24,-6.51
1145928,1257,0,157,175418,35.00,-6.20,-6.52
1145950,1513,0,159,175425,35.00,-6.27,-6.55
1145972,1927,0,171,175429,35.00,-6.24,-6.54
1145994,2279,0,180,175434,35.00,-6.24,-6.52
1146037,2549,0,188,175430,35.00,-6.22,-6.49
1146059,2424,0,183,175437,35.00,-6.25,-6.50
1146081,2003,0,173,175437,35.00,-6.24,-6.52
1146103,1532,0,163,175434,35.00,-6.27,-6.50
1146125,1223,0,149,175433,35.00,-6.27,-6.50
1146147,1191,0,151,175433,35.00,-6.22,-6.53
1146169,1381,0,157,175438,35.00,-6.25,-6.50
1146191,1738,0,159,175438,35.00,-6.28,-6.55
1146213,2131,0,173,175439,35.00,-6.23,-6.53
1146235,2459,0,183,175432,35.00,-6.26,-6.54
1146277,2577,0,187,175447,35.00,-6.27,-6.55
1146299,2421,0,181,175432,35.00,-6.25,-6.52
1146321,1989,0,170,175433,35.00,-6.26,-6.54
1146343,1506,0,160,175440,35.00,-6.22,-6.55
1146365,1201,0,151,175435,35.00,-6.24,-6.49
1146387,1205,0,151,175416,35.00,-6.25,-6.55
1146409,1423,0,159,175435,35.00,-6.25,-6.56
1146431,1769,0,169,175433,35.00,-6.26,-6.53
1146453,2175,0,171,175435,35.00,-6.24,-6.52
1146475,2487,0,189,175431,35.00,-6.26,-6.53
1146518,2577,0,188,175418,35.00,-6.23,-6.55
1146540,2191,0,179,175430,35.00,-6.25,-6.51
1146562,1688,0,168,175440,35.00,-6.25,-6.53
1146584,1309,0,154,175431,35.00,-6.25,-6.54
1146606,1179,0,151,175424,35.00,-6.26,-6.53
1146628,1331,0,153,175418,35.00,-6.28,-6.56
1146650,1635,0,162,175424,35.00,-6.28,-6.57
1146672,2011,0,173,175429,35.00,-6.25,-6.50
1146694,2379,0,179,175425,35.00,-6.28,-6.53
1146716,2583,0,187,175441,35.00,-6.26,-6.54
1146758,2503,0,187,175449,35.00,-6.26,-6.49
1146780,2167,0,181,175427,35.00,-6.28,-6.52
1146802,1673,0,163,175423,35.00,-6.26,-6.52
1146824,1307,0,154,175434,35.00,-6.26,-6.52
1146846,1181,0,155,175438,35.00,-6.24,-6.53
1146868,1331,0,156,175419,35.00,-6.25,-6.51
1146890,1671,0,165,175433,35.00,-6.28,-6.52
1146912,2055,0,171,175428,35.00,-6.23,-6.55
1146934,2408,0,183,175436,35.00,-6.22,-6.54
1146956,2595,0,187,175435,35.00,-6.25,-6.50
1146999,2505,0,185,175417,35.00,-6.22,-6.50
1147021,1869,0,171,175431,35.00,-6.27,-6.51
1147043,1405,0,157,175444,35.00,-6.25,-6.57
1147065,1193,0,154,175438,35.00,-6.26,-6.51
1147087,1236,0,155,175438,35.00,-6.24,-6.52
1147109,1512,0,158,175430,35.00,-6.24,-6.53
1147131,1901,0,170,175442,35.00,-6.25,-6.50
1147153,2263,0,179,175430,35.00,-6.29,-6.57
1147175,2558,0,187,175428,35.00,-6.26,-6.55
1147197,2565,0,187,175439,35.00,-6.23,-6.56
1147239,2293,0,185,175444,35.00,-6.25,-6.55
1147261,1815,0,168,175426,35.00,-6.25,-6.53
1147283,1385,0,157,175434,35.00,-6.26,-6.51
1147305,1181,0,149,175431,35.00,-6.24,-6.54
1147327,1247,0,151,175421,35.00,-6.28,-6.53
1147349,1551,0,159,175410,35.00,-6.23,-6.54
1147371,1944,0,173,175433,35.00,-6.23,-6.54
1147393,2308,0,182,175429,35.00,-6.21,-6.54
1147415,2551,0,183,175426,35.00,-6.23,-6.53
1147437,2535,0,185,175426,35.00,-6.23,-6.52
1147459,2248,0,183,175445,35.00,-6.25,-6.53
1147500,1775,0,167,175420,35.00,-6.23,-6.56
1147522,1544,0,164,175431,35.00,-6.25,-6.50
1147544,1245,0,161,175437,35.00,-6.27,-6.53
1147566,1229,0,154,175425,35.00,-6.24,-6.50
1147588,1433,0,153,175423,35.00,-6.27,-6.51
1147610,1815,0,164,175415,35.00,-6.29,-6.55
1147632,2154,0,172,175422,35.00,-6.25,-6.52
1147654,2495,0,181,175422,35.00,-6.24,-6.54
1147676,2583,0,183,175414,35.00,-6.24,-6.53
1147698,2421,0,176,175413,35.00,-6.26,-6.51
1147740,1971,0,172,175428,35.00,-6.25,-6.53
1147762,1498,0,159,175419,35.00,-6.25,-6.54
1147784,1225,0,155,175422,35.00,-6.27,-6.54
1147806,1212,0,153,175419,35.00,-6.26,-6.54
1147828,1427,0,151,175417,35.00,-6.24,-6.56
1147850,1843,0,169,175415,35.00,-6.21,-6.54
1147872,2195,0,173,175419,35.00,-6.28,-6.52
1147894,2511,0,181,175419,35.00,-6.27,-6.53
1147916,2572,0,181,175430,35.00,-6.27,-6.50
1147938,2367,0,179,175416,35.00,-6.28,-6.54
1147960,1919,0,168,175425,35.00,-6.27,-6.55
1148554,1455,0,157,175403,34.80,-6.23,-6.55
1148584,2557,0,185,175401,35.00,-6.26,-6.54
1148606,1289,0,153,175413,35.00,-6.26,-6.51
1148628,1555,0,155,175413,35.00,-6.27,-6.51
1148650,1930,0,167,175413,35.00,-6.25,-6.51
1148672,2315,0,184,175400,35.00,-6.26,-6.51
1148694,2585,0,189,175422,35.00,-6.25,-6.54
1148716,2543,0,187,175415,35.00,-6.25,-6.57
1148738,2267,0,184,175415,35.00,-6.24,-6.54
1148760,1754,0,167,175421,35.00,-6.23,-6.56
1148803,1371,0,153,175415,35.00,-6.24,-6.52
1148825,1233,0,151,175420,35.00,-6.27,-6.53
1148847,1403,0,157,175420,35.00,-6.26,-6.51
1148869,1775,0,168,175413,35.00,-6.26,-6.49
1148891,2163,0,175,175417,35.00,-6.25,-6.53
1148913,2495,0,184,175418,35.00,-6.23,-6.48
1148935,2601,0,190,175420,35.00,-6.22,-6.52
1148957,2431,0,184,175428,35.00,-6.27,-6.56
1148979,1981,0,174,175419,35.00,-6.27,-6.52
1149571,1513,0,168,175416,34.70,-6.23,-6.49
1149604,2517,0,181,175404,35.00,-6.26,-6.53
1149626,1339,0,151,175414,35.00,-6.24,-6.54
1149648,1670,0,159,175418,35.00,-6.23,-6.53
1149670,2029,0,170,175409,35.00,-6.21,-6.52
1149692,2377,0,180,175417,35.00,-6.25,-6.54
1149714,2536,0,185,175409,35.00,-6.28,-6.52
1149736,2428,0,183,175425,35.00,-6.25,-6.55
1149758,2039,0,172,175424,35.00,-6.23,-6.54
1149780,1575,0,165,175417,35.00,-6.26,-6.50
1149802,1259,0,153,175415,35.00,-6.23,-6.50
1149824,1179,0,151,175426,35.00,-6.21,-6.52
1149865,1365,0,155,175409,35.00,-6.24,-6.51
1149887,1530,0,155,175411,35.00,-6.24,-6.50
1149909,1917,0,169,175416,35.00,-6.27,-6.50
1149931,2300,0,179,175414,35.00,-6.28,-6.51
1149953,2579,0,185,175413,35.00,-6.27,-6.53
1149975,2549,0,183,175396,35.00,-6.27,-6.55
1149997,2263,0,179,175421,35.00,-6.29,-6.52
1150588,1789,0,167,175412,35.05,-6.27,-6.48
1150627,2229,0,173,175422,35.00,-6.24,-6.51
1150649,2053,0,167,175426,35.00,-6.27,-6.54
1150671,2388,0,175,175431,35.00,-6.25,-6.54
1150693,2599,0,190,175417,35.00,-6.24,-6.53
1150715,2493,0,181,175413,35.00,-6.24,-6.52
1150737,2163,0,173,175413,35.00,-6.29,-6.52
1150759,1660,0,159,175415,35.00,-6.28,-6.49
1150781,1307,0,153,175420,35.00,-6.27,-6.55
1150803,1203,0,149,175417,35.00,-6.27,-6.55
1150825,1351,0,151,175418,35.00,-6.26,-6.52
1150867,1707,0,156,175429,35.00,-6.22,-6.54
1150889,2087,0,170,175416,35.00,-6.24,-6.50
1150911,2424,0,183,175416,35.00,-6.25,-6.54
1150933,2599,0,187,175408,35.00,-6.27,-6.55
1150955,2492,0,185,175414,35.00,-6.26,-6.55
1150977,2102,0,171,175406,35.00,-6.27,-6.50
1150999,1617,0,158,175418,35.00,-6.27,-6.51
1151021,1285,0,150,175409,35.00,-6.26,-6.53
1151043,1199,0,146,175421,35.00,-6.23,-6.53
1151065,1357,0,150,175409,35.00,-6.27,-6.55
1151108,1705,0,159,175398,35.00,-6.27,-6.49
1151130,2281,0,181,175418,35.00,-6.26,-6.54
1151152,2555,0,183,175416,35.00,-6.27,-6.52
1151174,2542,0,185,175422,35.00,-6.24,-6.54
1151196,2281,0,179,175416,35.00,-6.28,-6.55
1151218,1804,0,165,175422,35.00,-6.25,-6.53
1151240,1385,0,155,175418,35.00,-6.27,-6.55
1151262,1177,0,147,175425,35.00,-6.26,-6.51
1151284,1257,0,150,175413,35.00,-6.27,-6.50
1151306,1525,0,155,175416,35.00,-6.23,-6.55
1151348,1913,0,165,175429,35.00,-6.27,-6.53
1151370,2293,0,172,175413,35.00,-6.25,-6.51
1151392,2525,0,183,175413,35.00,-6.28,-6.52
